10320	57332
5042	6158
2885	51474
2099	689
1813	2036
23013	23759
5371	84105
10075	7157
26156	55003
373156	54919
5430	8352
60	71
55967	7381
509	51116
57703	9589
56893	9278
11339	7205
3737	8506
72	87
4714	4719
2079	5723
25803	7703
5786	5797
26156	6727
4793	6421
6135	8335
6623	701
7534	8661
5216	9231
9099	9361
24144	3190
1748	57418
6137	6232
10240	7818
11136	6232
1655	203068
1647	8570
51659	84296
5603	6188
5990	5992
3035	6144
142	6117
2280	5530
83755	84708
347733	8767
10140	1655
56946	5929
22826	55696
246330	9020
1974	1982
5036	6158
1234	6356
1500	999
3326	6124
2268	5338
387	5586
23521	81027
100505385	2957
10775	51367
3183	6386
2966	2968
3091	5728
10514	4809
57085	8050
5867	80223
1487	5411
4223	892
23295	7323
3192	3326
1019	506
2213	5777
80817	9208
51166	8942
55646	6133
229	3364
10643	3192
6602	6908
26043	329
1743	212
1284	55729
55798	5664
23589	5300
5520	7046
2885	7316
3690	7057
112724	5959
5879	81704
219927	84545
5515	7203
4967	8801
3190	58509
23786	7780
5874	9501
10130	5564
10087	2011
6165	6228
4904	6218
3693	7709
387	7410
388698	9513
5955	8717
3932	6202
10892	5588
6195	6850
27148	2737
4193	6275
64210	8848
4842	55697
23371	5966
10010	3551
7187	939
10111	25913
170961	9094
10921	667
11091	8968
47	654364
51562	7786
3320	4214
4690	672
170506	81887
4809	6732
10250	27258
5579	624
3155	3158
1439	5579
8891	8893
10573	29074
10971	581
11065	5598
2597	310
5987	79005
10301	57120
11043	138716
7184	79876
207	6886
10318	9276
10856	6205
10000	2309
154	7555
1600	351
4311	6566
472	9025
1485	3126
831	834
7132	8335
1742	23390
6159	8454
351	63941
6903	6905
1956	4582
1748	6130
29796	4696
2147	5271
1386	472
5805	6697
131	220
54874	8975
57761	604
129807	63948
10849	4790
1030	60492
3187	387082
6732	72
3078	335
4116	4131
2547	301
1345	7384
10971	5469
7134	7137
1059	648
1994	5976
7150	839
10606	79873
7157	8312
26292	958
23624	9246
30011	65125
7846	9221
11224	57418
10111	7518
6605	7421
23281	6117
5564	57669
11047	5700
3689	9267
3846	386678
1121	5864
1639	51164
5037	6885
51253	65003
2783	2886
4708	4715
6927	9971
122953	3725
51258	64965
63931	65993
3608	4691
5295	8871
55756	675
4173	6141
56949	57819
6228	6897
7157	80204
5890	8339
1742	6714
57492	6595
22837	79019
56252	85015
604	6608
3054	8314
3183	55094
5909	7534
5689	5705
3183	728937
51621	6352
1997	27040
2146	8726
1655	8663
7133	9093
2260	2885
4343	9513
4696	7386
10643	55696
7186	9586
3646	6222
3106	5110
4609	8467
10056	3921
140901	4089
3192	9733
2974	5150
2632	8908
1642	196
26589	6182
22948	5522
27429	8682
2597	8767
7531	7532
4747	732272
4602	5079
4830	51329
10924	6927
23612	55841
5031	5359
10971	7248
5272	9869
10228	6845
3093	51588
11052	9295
11222	51073
1499	2308
23281	401508
158078	8738
2099	6195
2885	54923
54505	79735
11161	6783
64708	9318
6273	7170
125115	51032
10397	10856
9587	9869
2794	7803
220002	26
1080	2771
6183	84545
549	64087
1482	6909
2332	6130
3267	5569
387082	4001
2678	963
356	8997
51116	64976
3066	6597
10456	4215
11100	56000
10165	3313
3181	6229
4673	6202
1107	3837
5595	8352
6152	8450
4905	9527
10772	6160
4782	89882
8349	8445
51503	7756
5865	808
836	842
7220	857
54460	7818
2801	3937
2801	55022
22934	6120
10286	57187
176	4317
2064	7316
1642	79948
8295	9439
25962	79019
2984	8654
5423	79661
5601	6470
5252	7024
27	8470
3725	6908
8668	9960
2962	5437
57129	9553
3608	6235
1739	2066
81788	90
6122	6222
199745	9869
23517	7756
170506	6201
3164	54467
23389	400569
10488	79161
2149	5340
25	9569
1314	54881
29894	79577
11047	5711
1601	3635
4904	8233
4286	7942
26986	6210
6430	79002
387082	84790
11331	292
197131	998
1001	3728
7520	999
291	3326
4914	9846
1915	5709
1654	4637
4093	8544
23450	5411
2890	841
5934	8900
51690	9295
84445	9112
2034	4149
3690	6696
386680	51352
11345	63893
58508	79813
55257	8089
29760	5335
10642	51649
5062	5617
3326	7317
2318	2534
55702	5987
340061	9641
23350	25804
1390	983
5914	6996
6310	9086
3925	983
1956	6004
2801	9690
23521	6169
10801	23157
5036	6446
60	7416
1017	6232
220108	90933
11116	5515
121504	4869
23077	5597
6881	80854
28964	51593
1948	9456
6772	9146
408	7534
3455	7297
1787	6627
24148	9879
4809	6141
10642	388698
57336	80021
23007	9162
5515	988
51550	5966
1956	8404
57132	8802
386682	84527
9612	9759
10629	6871
3397	3428
5238	55577
11269	9349
10521	23350
6187	8886
2729	4520
3646	6229
3007	6210
23005	386675
10877	998
114294	64981
54927	5866
6173	6208
84545	85302
6310	64753
5908	9020
5451	580
6132	6202
6125	8554
2731	6470
152789	3716
23637	7291
5579	8837
10916	1915
2252	2263
135	1813
11043	153328
10557	10775
3187	55596
6193	79084
5356	9689
5879	8871
4007	6820
2353	4094
10514	5245
2171	6927
1956	90678
1618	9802
4093	56652
154	3760
6598	6756
2011	25865
332	983
1656	2801
51639	6627
151230	23326
123016	5108
2885	4638
3306	5701
22820	4609
284252	51013
3688	4318
2324	6464
356	4316
22981	79088
5700	5711
4691	6223
6157	6477
5516	6950
5148	6714
22938	84105
3875	57639
150221	356
10513	2950
56984	8624
207	3551
344558	5879
6130	6134
4110	51534
1457	1460
3157	983
10642	6124
7874	83734
2624	3567
408	60
23650	79571
55052	85302
132660	8364
51533	51619
7014	7486
29796	6821
4907	978
5728	9368
10514	9329
10054	7189
24144	9659
55607	5575
117286	128209
23650	9443
25942	6667
51642	65993
10482	92610
4637	72
2810	7681
4609	5431
2961	5440
1201	7417
5585	79658
6161	7311
220988	9140
145282	4236
4791	6500
10672	5568
3609	6136
4436	580
11163	9817
1537	4724
55791	7572
5567	8344
10573	54148
1738	2731
6125	6230
3326	6709
2324	5747
51806	5531
127733	7353
3837	498
3815	7006
117178	3866
3021	9212
1460	51231
10293	4690
27089	4535
10667	26060
6597	8289
3040	51327
7532	84859
409	6160
23020	51747
5531	7917
55052	65003
56259	7307
132660	6726
23451	4691
10291	1660
118460	5394
284996	57835
3178	5245
1163	9978
10713	6628
10289	39
23020	6950
4352	5781
11043	84126
55806	8841
3192	8517
80349	8450
2036	2890
1655	309
1459	1460
11043	170954
10969	6124
55037	6157
3493	80279
3611	7449
1875	2033
3141	32
2902	2906
213	472
10539	57019
1499	8943
10401	5241
10856	55037
1956	7314
1838	8500
2873	6502
3735	728937
100287932	10440
55969	6836
220988	23043
10992	8683
4086	57520
10193	57448
11156	3301
8357	8359
3654	9618
386682	414157
25970	2885
1654	22985
2783	373509
5873	84958
6908	7157
58524	84959
3706	816
3190	6632
10892	8878
6598	79101
22883	5621
2176	641
1147	4087
5293	8660
10841	285216
3683	3732
1314	6129
11035	8772
5316	55048
3486	5340
222235	6228
25927	2643
23163	5868
7133	857
57504	604
10726	23291
2033	7026
6323	6640
3109	972
11338	6310
7054	7166
10026	7277
4163	8668
154	7316
10460	79058
2099	25942
4709	54539
4294	634
4478	9475
2512	9543
143244	7052
203068	8733
11143	7718
1654	6229
3308	79577
148413	4188
1644	3034
25937	80306
4691	6741
6628	79760
3678	80781
320	5664
8726	8841
6189	728937
6139	6188
1973	2885
10569	4116
6204	6207
26608	6175
55112	7083
64963	79590
10403	115106
285141	9555
1938	7307
2192	4811
11224	1915
6228	83939
10014	8521
3717	8660
2040	22827
1831	2309
1191	7436
1654	25949
386681	7490
4000	5584
1609	23236
124995	51263
51691	55802
7186	84547
29127	8153
55257	8295
6233	7189
580	5888
51428	9584
11137	51631
4800	875
154796	5563
2597	4513
11338	7150
22907	26608
56953	7084
8365	9682
64786	81631
11284	3980
2896	4093
22985	9589
1432	3299
6183	63931
79913	83444
51362	80145
3015	8089
6418	7534
9045	9782
56257	84464
51361	64400
5686	5708
3500	3514
3312	7415
6161	9051
11030	84528
222389	9491
5108	55722
51602	6201
7846	84103
113146	11345
10450	51755
5521	654364
401508	4223
252969	5423
26001	7324
5970	984
1439	6714
4795	65993
22868	7189
23411	3839
84811	8896
55681	7284
1453	5664
23263	9782
25949	56259
10382	4149
10419	6152
5371	8841
6095	8648
3842	8663
4704	4713
10787	6854
5929	8451
1742	8825
26354	9188
5565	90993
7428	84817
23350	6637
51255	7322
27185	56479
10174	54507
55827	90
6159	6206
7136	7140
10985	26292
28996	65125
22938	5496
57142	6253
1029	115106
10250	51645
55131	9221
23002	6714
10524	117178
11007	164127
6667	7053
10081	6632
6159	6168
122704	28998
10155	9792
386677	51545
4086	84079
10403	285180
292	6188
23350	84991
286480	55159
545	5884
23350	6628
3185	6134
114824	79839
5685	56984
1399	6464
27089	4722
10735	8243
11315	64800
386681	7589
1387	55809
3837	5521
1655	7846
23451	382
7307	84292
358	64753
1938	6949
24144	6430
64960	64983
2771	3181
25	4036
10618	23385
51552	8411
80271	9651
1163	5966
10642	6137
5764	6176
11052	9939
3312	5894
5321	5601
64081	84708
1019	10763
6170	6173
6279	79008
142	23076
4086	7832
10987	1161
124995	51253
7913	8364
6498	6996
23521	26156
57515	7024
54921	5983
8295	9913
11113	27185
114823	26108
4881	5147
10284	79159
386684	4223
2947	3107
11224	9045
1915	8607
4541	4702
5195	57146
3689	3827
23281	26150
27257	79602
143244	1725
1017	9112
2185	5921
183	4142
4627	5580
122553	27095
116173	26207
26469	9050
7189	79073
213	9775
10868	805
10474	5989
6138	6193
2321	7525
2969	5592
6205	9641
2801	285172
705	91694
126129	55326
10289	801
10048	10921
6124	9782
3297	7341
3198	83897
8220	9092
5865	9699
27034	84129
64105	9688
1855	4092
3187	4869
2919	3579
54460	64960
1019	658
10474	5914
5565	57620
10398	1956
50807	5747
84080	9260
1822	2130
2956	55655
284695	4193
3875	7283
3191	3609
6203	6234
8661	8664
386681	388677
26505	3846
11338	55681
29946	81629
11215	56950
51023	51253
662	8775
3398	5079
11200	9846
23582	255101
273	5597
2957	9519
5913	65264
4128	8659
10199	5499
1207	79711
51043	94121
3014	8452
4773	84901
57158	859
154313	26249
771	79768
5058	65250
10286	11052
51021	9775
6206	8344
2896	3339
3184	3315
55211	6457
2570	5578
4771	6016
55914	7532
1278	3673
132660	1874
1544	7923
1499	367
8975	9126
55183	6168
6161	6230
23268	644150
579	79816
115106	145282
6599	79648
3265	5863
5954	6310
11218	1660
51552	7428
405	6493
1124	7046
841	8428
5430	6294
4700	7388
2316	408
3516	5932
22978	7597
1398	9752
29068	4090
2810	4100
359845	8794
334	5621
146956	79008
23450	6154
3909	6383
1363	26073
24148	6635
4781	4784
11100	476
10001	7067
6426	8896
23450	6874
10270	276
4696	4709
6139	6203
5050	7280
8208	8354
6124	6173
6543	7529
386675	79159
55052	808
4695	4697
10451	2963
10291	220988
1615	2885
3799	3895
11098	8087
3866	9586
54935	57562
10236	57819
5144	55811
2099	801
54502	84970
27132	55611
3839	7153
4174	6136
1938	54822
2791	59345
643	9646
1020	7054
6210	8971
51399	79090
4791	6208
10284	6595
100505385	6741
1974	8664
2052	4800
23028	23199
5930	975
4842	5566
1478	1479
11143	80321
1855	4088
1605	1756
6880	83860
23637	27185
3192	4343
5347	7158
1667	672
6167	6231
1457	6125
4784	6195
127933	6853
10817	659
5753	80258
4644	5873
10694	7203
25942	3066
1058	1059
57596	8328
10643	7307
24140	5928
10000	5582
219927	84311
27339	9295
3692	6122
3932	8631
4519	4700
6146	6157
10241	4208
1021	1030
2639	3032
7186	91544
6137	6714
125058	8601
11017	1665
2932	4077
7010	8517
126961	7088
4223	862
4709	4723
117144	3846
29105	7756
64769	9643
55843	5879
29763	6654
2885	7919
116541	51642
7189	8877
1871	7030
26353	5580
326	4174
6218	72
115	5138
29105	55660
57703	9879
7874	9097
4869	72
84292	9416
10492	6228
10989	4869
2975	55226
51533	8517
27232	407
229	7915
3579	6002
64949	9553
1655	8202
10539	3881
11331	6520
2147	2149
6204	9232
55226	6143
6159	6201
292	6134
23168	5828
3726	374928
123722	63898
5568	6262
4899	7186
26272	2932
823	826
27030	367
23517	5089
26523	9349
3065	9611
51631	6432
140032	6224
5687	7494
6434	6629
1785	2661
11337	55361
11103	51639
100290337	8451
10253	10868
5723	6203
2960	5433
10093	55819
3760	5566
373156	57805
3091	5187
57448	9493
131034	8904
5211	84705
53938	55696
23474	51606
10915	1107
23543	9500
10632	3106
602	8648
2068	55729
283899	352954
3676	7412
10207	2904
3191	6144
22803	23404
351	7345
4869	9464
3488	56902
1050	5933
2885	71
51263	64975
10114	4152
23011	27342
1462	2833
273	8851
10157	686
1080	9131
203068	9672
1917	6612
1120	213
117178	8940
6774	9738
23291	5970
55660	7532
2885	5532
8862	9319
22806	8676
1020	5813
6202	8454
51100	5682
4292	8714
7158	8655
59	7114
29979	9818
25796	4188
11059	9413
1915	4736
7185	943
6626	6628
10989	6222
11059	9802
8674	9342
2033	4851
4637	8517
1780	64837
10202	6191
6141	8344
25942	283078
53354	79717
56945	6157
6207	6209
4869	6202
154	2885
5430	6598
2885	5607
11156	9131
2091	6187
1233	6361
10285	51639
2959	9519
2010	5250
3921	6143
10110	2932
171483	55195
26505	5987
2906	5579
10285	6637
6446	6624
6829	7520
10488	55273
23192	3851
324	89797
10915	11338
64951	65005
3707	51196
4809	6228
154796	8655
10600	5394
25777	5878
1196	8233
6124	6171
2099	4331
1558	2
51755	9416
4163	832
2033	2626
3320	55664
10189	11051
51296	84445
1432	9883
5170	6446
10174	55048
2110	4714
5527	5562
6157	6205
302	6146
4830	5879
1398	8976
64112	817
6132	7307
4311	8329
26986	51649
10241	51564
4773	93986
22907	4691
4149	4601
8607	9020
1545	5743
2771	3312
29979	4802
22948	59
493	640
253430	3706
2784	975
10992	284996
732272	8553
4792	7311
11052	26986
23049	5976
26128	26959
5609	56940
302	7431
7476	8326
3866	5689
79228	9295
10813	1460
10048	23621
5582	688
373	729603
11198	6601
84444	9869
3799	653121
4591	7314
2512	7786
1660	6158
25	9744
10273	4215
5430	6829
3945	5597
6601	8189
23112	4087
4077	440738
6279	7846
26015	5431
6155	7846
51364	81628
7284	7307
509	513
1058	1729
11335	79980
553115	85365
55379	9045
7378	7431
5928	6872
2322	8517
8797	8878
3320	9451
1385	2275
4609	79109
10445	10856
1500	2932
1639	636
28973	64979
8566	9641
51619	84937
6635	8926
5066	8997
22985	55295
1869	2274
57085	83851
1627	7178
1401	2335
51593	9785
28976	847
6633	80321
1869	9612
246330	3654
24144	8563
6749	8554
25	8529
1739	6331
387	5923
29098	5901
29117	5272
23786	8674
10001	142
2959	83860
10421	23524
2048	2904
5045	7450
10436	4174
27101	6478
11315	57120
2547	3069
4099	4804
3614	4907
10615	55285
51639	7919
1641	373
65003	9801
10048	6464
1962	4281
10174	51043
3329	8664
11030	1856
1788	2146
30968	5936
8664	8669
7161	7170
23126	9802
6431	84991
11052	23524
113146	23710
6431	7756
11200	51659
3843	6613
5610	9815
732272	839
6132	8451
7884	9101
3164	7157
3852	5521
116541	51318
7311	84959
10285	5356
4172	4175
55143	7024
2033	9794
1514	3827
1654	3842
11338	26354
4831	873
1856	7718
1778	5531
10475	64395
26289	56953
1213	5829
26043	6921
3014	6125
22985	29105
23450	6314
10768	635
2589	5792
51253	65993
23582	79797
65999	9319
3851	3860
1822	377
51639	6157
126129	137964
2118	4811
283160	3500
7421	8202
7345	7428
6303	65005
163183	84984
206338	3437
1660	4869
10870	8302
6129	6152
5013	85293
6612	6749
5971	808
5160	60673
28977	64951
1147	55620
1761	23650
1027	6502
4089	51701
292	54881
213	29951
2669	5987
4311	5901
135112	9612
472	51347
324	3493
29763	8853
135112	196
5528	9464
1268	2769
5685	7189
3297	815
4157	55023
25843	5518
140032	6124
10241	91694
2207	3805
6138	9782
183	4224
10240	65008
4791	5966
287015	83897
10362	7750
10971	3875
293	84445
54700	5595
2091	6133
51720	5932
287	7157
11075	6300
56654	894
2773	7253
7278	8655
1495	55591
1654	29102
1398	55715
857	8717
170954	64753
10419	26986
2091	6154
5925	7052
672	7528
3611	50628
54927	7185
3192	55094
7555	81844
53615	6883
817	8682
10538	1649
25994	57144
5594	891
57187	8896
1739	85461
1837	1838
143684	7532
10885	57602
2161	3848
3187	53938
11224	6194
23243	9641
5331	7430
10126	57159
23263	6154
1315	8728
3727	467
6625	9128
54535	7185
6670	682
476	55705
5869	7879
54984	6231
2006	3958
4343	6152
11338	6170
55729	7532
5901	6203
10521	9939
6623	8655
4214	6152
28998	51253
10713	56259
11007	9729
3007	4691
1956	8737
55646	6134
57379	93034
51073	54948
211	26073
10657	4087
1915	4089
51517	5336
10399	8900
23450	8554
3184	3932
1642	54541
6130	6168
55629	7704
207	6788
10362	51639
3576	6351
10241	3219
29760	54971
51649	63931
22926	6722
10488	3551
6132	6173
126	5915
3014	6224
5335	9162
5691	5711
10569	6637
4536	6714
27153	65125
64326	8451
2975	50628
347	8428
10992	11218
142	3306
203	51251
5704	5709
6135	64960
1743	4594
5515	8500
284695	5250
4133	4747
6161	9045
1051	6667
6595	6603
3303	4356
831	836
22985	8644
2869	4160
10627	1147
238	2886
353132	4223
2911	9266
1717	6188
10664	57680
6128	6227
65125	7531
23345	9775
2983	5136
3191	4691
29123	8841
8175	9416
131890	5566
5439	84246
23541	5566
23152	9463
6217	6229
10253	7704
6135	6227
11157	27258
57129	64968
23549	54507
11030	84445
6138	9533
1717	6309
8771	9966
219541	4926
1545	54575
54948	64979
116285	34
26589	84545
117583	4086
10369	2891
1051	3297
10413	7003
254173	7205
29922	8802
56940	6416
122183	55145
342371	9463
5829	81565
65125	84662
23013	9129
3691	55914
6714	8853
5987	79696
6125	6146
55885	8887
22827	9092
54507	54927
54033	84528
2175	4690
5335	5879
3394	7189
2534	357
51184	55090
147525	83878
1212	1213
51412	6605
1387	2956
57129	6150
338	6667
55660	8899
1459	3159
10254	57561
27097	51616
3326	5931
285093	5687
10868	2235
5879	6548
10594	3550
11345	79443
23654	3163
50649	6136
10220	117166
51729	7532
51264	64960
6194	728937
65018	9804
4087	7175
4842	7593
10606	24140
5970	64324
5764	84141
26986	293
81027	9188
51116	9733
55761	57154
1994	4846
5987	9529
80145	9775
56970	9463
5129	57159
5563	83878
11007	7004
5578	5894
51264	51649
10868	83858
5595	8358
222255	386676
128	501
5884	5982
7024	7534
11337	548593
4437	84464
1058	25962
498	6146
1459	3603
224	4128
4261	5595
58509	9129
4904	7314
10152	54535
1051	6722
1915	8655
23509	28514
5347	54984
1974	7431
196074	9319
23521	8241
580	9869
23214	5216
2931	47
10849	6908
124460	64395
100288797	221472
2274	3675
57129	85302
1777	8607
2033	3172
5058	7048
23405	51191
4082	5578
4656	4763
23398	84811
11234	23557
54606	63931
80854	8968
64170	9470
57096	57332
3839	409
29979	4287
5976	6194
6482	8703
5590	65108
83939	8452
55090	9441
11156	23042
114928	55872
1855	8440
6443	8082
10919	253461
5018	92736
22983	3437
10643	23517
11161	9641
283518	9513
25942	4601
51619	7189
1523	5925
3726	7314
54507	59277
216	3939
1665	6430
3798	7159
54556	64431
51343	983
65268	7534
3007	6205
4193	51650
1468	3846
1739	9495
6606	8666
4705	4725
11218	26058
6337	7329
126961	5757
25873	7555
22827	9589
3066	8467
6187	9733
2208	961
49856	79751
4625	6670
1385	3651
5092	85363
10097	3059
7307	9406
55173	64968
10465	1153
3014	4174
6904	8517
116985	2547
841	8615
7157	7251
10594	57187
26986	84321
6616	8775
3313	6748
23138	4734
57563	6310
53615	6908
388677	94005
2130	54458
10053	5817
3188	4904
11332	29979
1387	3949
11098	84065
23451	9775
2475	5036
5940	64782
10135	2512
140735	25780
2669	29946
2885	3717
203068	4130
5899	85021
51720	672
11135	7132
213	27113
6873	8464
284695	4869
1201	7112
10550	1234
1962	7251
117584	7327
1650	2058
497661	9221
3398	3428
10915	3312
1487	8204
1432	4286
64963	664
10492	22913
1775	2534
3198	79090
1478	29894
3837	3840
10783	11007
10592	25942
2992	9883
6772	9111
26986	9785
8352	8368
64969	64975
1356	335
2214	3932
59345	9289
1459	84152
3385	7704
23181	5774
2619	8788
10270	595
203523	51282
213	54536
6318	7392
11218	6633
23186	6613
7316	84959
373156	5093
8294	9759
26088	7314
115106	55165
8204	9734
5563	57620
2316	65125
2494	55629
9675	9894
1107	54544
10001	9441
79036	8676
219927	51263
6431	6629
478	8241
4067	841
51520	9641
348	4035
509	57835
7422	9510
81887	8886
5987	9470
10189	24148
10142	4670
1642	80344
7353	80124
2146	23649
166012	56548
4004	84445
23474	55791
2771	7277
6132	83858
27300	81565
409	8241
3667	488
55003	6189
6165	6897
29979	9202
3065	55758
5777	613
4609	672
113026	3633
5634	8277
2779	6004
309	3329
10869	113174
4869	6224
6202	6204
1263	3725
3914	998
22883	9320
3014	8361
4790	54951
4049	4050
5435	6829
3881	9140
604	85441
2932	3611
30061	57817
26994	7334
54205	8793
55704	9448
6421	6427
57096	6103
4869	6138
51081	65008
10868	222389
84171	9319
220988	24148
6310	8161
36	55268
6015	7323
2874	3832
51264	6182
3326	8664
10769	55835
1022	3516
6134	79084
2130	5588
8517	90480
3921	7416
1026	8317
2873	7157
10399	60
55226	9733
7329	7376
354	7857
1022	5867
3009	871
51227	9487
375748	78996
4904	497661
3356	4916
151636	83666
4739	6929
1121	22931
5931	64426
57508	675
10283	10992
7132	8772
24148	4193
373	83541
10236	3178
11138	9618
9128	9775
3398	4617
10743	23542
23468	9759
2548	6476
3692	78987
4194	7311
10985	55705
8660	9021
25885	9013
28964	80852
10987	29894
2960	2968
24148	5496
60496	6477
10413	9368
5159	8440
5592	5660
29978	7337
51003	9439
51362	51503
2534	8877
23524	27258
6632	6633
4998	7314
5422	7153
51639	6635
817	9513
386682	64976
3837	7846
6133	6156
6949	84101
51520	54477
1378	6498
23192	23710
23047	983
6181	81027
10616	8260
51566	6303
5931	672
26019	4130
1459	429
3837	8335
7157	8883
4645	6925
11124	8480
4780	5582
64147	653121
2983	5140
10488	113178
28973	63931
10594	23020
4882	5152
23462	6498
2764	5578
5105	5315
11124	9270
84991	9295
6156	9129
3735	6159
5071	5903
6794	9024
2786	654364
1153	22938
2961	2966
10036	8520
2932	993
5424	5427
4221	6118
10240	64976
27336	988
2770	6753
5723	78986
2316	324
10919	3987
1385	8721
11244	7919
1659	5496
5931	8467
3706	5580
5687	5714
4150	5745
11331	9775
7473	8324
2801	3854
4914	8660
1488	93986
55178	8453
5707	9641
291	6169
51421	7186
51639	9416
4773	824
11097	6890
2965	6917
4361	7014
2667	6198
1058	57332
10014	8367
1654	9775
11331	83858
55660	7536
3106	7879
29127	9493
3480	6774
3386	6005
10189	23524
27122	65125
50804	7185
89870	9443
6634	9716
4174	6217
5305	7006
5595	5894
118460	57409
10096	142685
1050	6595
6235	78986
2560	9495
10514	51631
56159	84330
51263	64928
1974	27250
118460	25782
5733	8601
55643	84060
1938	9063
3265	5923
7205	78990
4318	7076
23636	5903
5058	5170
3696	4323
109	5151
23263	2975
3326	8717
79760	8926
6867	9793
1499	79577
146760	386675
5339	6455
11157	6633
4193	7280
51642	65008
5496	8896
10131	11338
5594	6416
57129	63931
1398	5706
79096	84060
1837	58
1602	79169
259240	4223
28998	56945
151636	51619
5955	6261
103910	1612
11338	9169
22978	978
22827	29105
4193	7251
3190	79171
10289	6203
23557	3800
2670	5584
1017	5932
1441	7316
1936	2688
10980	5873
1238	6348
3949	5196
1060	91687
3691	5578
53938	7756
2885	6160
2965	2968
5203	9825
11224	5936
1906	1909
509	521
5599	5829
114902	6517
11146	6500
387893	84444
27158	6925
11103	6135
1982	836
1544	3293
3192	51649
5073	54512
55791	5708
2922	4224
10155	8412
4000	5578
7153	81620
25820	9470
23564	79101
2006	445
10580	4301
55717	64946
474382	8361
10781	90933
2072	6188
6161	6170
3725	5602
331	7311
6224	8450
107	5153
176	4314
3308	3320
4172	4792
29093	65005
3490	3624
30	3030
1660	22827
55768	5886
4082	5588
4697	55705
51619	6047
113	5142
6137	8451
2048	7525
26999	4690
10573	10758
2152	6667
3148	328
5577	8852
6187	728937
2534	50807
1300	54971
153684	23281
6224	8241
29911	84934
2801	388695
6950	908
25962	27336
6360	643
5162	84676
2895	2901
51755	58517
51264	64432
5218	57154
10362	1487
55182	7324
3609	8148
4001	5588
2782	695
23281	3298
4005	5966
23207	9367
10413	80306
3312	3326
5782	7010
57819	9879
1938	6612
10262	1153
22827	29115
3055	868
246329	79169
2130	4796
51649	6203
54946	79849
6714	79585
6603	9412
220082	55885
6229	6235
3297	6908
25988	7186
1644	7166
6720	8431
1717	22907
3643	5583
6154	728937
10971	4116
6297	7316
3097	7532
23013	51755
11186	7277
7756	9589
51755	8563
130399	6997
27159	55577
1956	6850
841	9020
1432	2048
11033	27111
7276	9869
163126	3066
115	5145
11137	6165
6133	7532
602	7316
23524	6636
5578	84790
2534	26960
4005	5932
10985	8517
23130	8243
7132	8915
23423	26003
23387	5566
4292	53832
1917	6156
1051	367
1557	6715
51690	6427
1740	22866
2885	8664
374291	4720
6625	9295
64965	79590
598	85440
6715	7923
10857	80303
5058	6776
322	7024
10102	7534
118881	29979
57037	9693
548593	5690
253980	5425
5134	64425
112611	669
10972	5663
4236	5356
140606	388677
10131	10262
6155	6206
10241	8543
3881	64927
56945	6158
7428	8344
43	5048
10480	6189
25885	83858
3185	55646
2	7276
7528	8850
11034	3984
51147	5573
5901	7514
23314	5866
57819	84811
55746	79023
4904	6154
5916	6258
51202	57418
27240	2885
30968	8087
1788	9063
6143	6227
10542	84232
10915	4189
55536	80342
7322	9354
10919	6935
3315	5587
23641	3983
202559	56654
5931	925
5092	7054
6135	9063
10661	6599
10573	79590
51477	9641
23181	7040
55755	5764
4704	51079
5564	55920
56949	6429
1230	6358
2181	80724
54984	9261
10399	3693
55660	6427
100505385	4771
10713	27339
29109	7531
2673	5584
23085	3164
2010	26993
5591	7415
3516	4854
3002	5552
5499	9814
10438	149233
11345	23102
7251	80145
5359	6714
3192	6202
10657	2037
84342	91949
10081	6628
10006	9476
23350	57703
60561	8328
2932	636
2771	8668
10362	2969
3192	6634
1134	1145
26258	6607
1173	2580
153	5568
7528	9759
4609	84875
10946	56259
5933	8655
64979	64983
6427	6631
1017	3399
6990	7416
23309	9112
51205	6001
161	9829
1674	4703
65987	6925
22826	7756
2332	6128
6632	9939
56623	7157
30818	3480
4193	7430
6400	80020
4942	5009
10492	26986
51460	52
11176	9031
10419	6176
4535	55967
57187	7307
4659	983
10989	79084
5879	9223
10541	5245
919	9437
1387	29950
6128	84319
4846	81
4869	7314
149473	2623
2260	54756
27347	6654
6124	84844
201516	4086
3500	6737
60	8346
11156	26046
6176	6191
3690	8613
10189	10291
3703	83659
1107	293
123722	166
53369	633
1017	7915
23020	6629
57085	92689
5331	5567
10289	6217
51386	8662
292	6133
10111	8295
26121	8175
288	6326
5411	7329
54882	83992
23020	4609
1642	4173
64837	8503
28970	55697
6160	6323
23107	6147
55233	6446
8347	90865
11198	4173
10382	1326
118427	4653
4670	55681
10153	8649
5684	7277
55120	85376
4188	57188
54531	80174
1612	6196
3689	388677
1837	23336
6125	6201
5562	57594
1147	3320
51586	55090
1965	1968
386675	7580
22826	83443
27292	6188
5757	8359
51100	56904
11072	220082
2130	4670
10933	64395
127557	80022
7329	9994
10362	51317
1601	342371
80254	9666
11127	23731
6015	84108
54881	9775
1759	2241
3735	5595
11051	1659
3676	975
4628	7088
54474	79882
7186	89
3670	9079
6118	6774
599	8739
159163	84733
5683	5685
196403	7328
23028	5929
4686	8220
4137	4139
6160	7533
27185	5230
5467	9612
4193	8945
1265	60
54984	6223
10746	7534
1399	3635
1917	1938
2185	58480
51593	8467
3490	51652
5936	6175
4149	5501
488	7124
8449	8683
18	224
5422	5426
4173	5000
30837	5295
1281	4921
4090	7738
1410	351
5591	7132
388698	81887
7415	7844
10152	8936
415116	572
208	2623
4090	85313
